@FILLSTYLE,@FILLCOLOUR,@NAMEFILLCOLOUR,@TEXTCOLOUR,@SHADOWSIZE,@VALIDATED,@SHADOWCOLOUR,@NAMEFILLPATTERN,@ELEMENTSUSED,@SPECIALEFFECTS,@EXPORTFLAG,@WHENCREATED,@WHENUPDATED,@TEMPLATE,@OTHERFLAGS,@DATEVALIDATED,@LINECOLOUR,@LINEWIDTH,@NAME,@LINESTYLE,@TEXTMODE,@SHADOWDIRECTION,@NAMELINESTYLE,@NAMESHADOWDIRECTION,@NAMESHADOWCOLOUR,@NAMESHADOWSIZE,@UNIQUEIDENTIFIER,@VERTICALJUSTIFICATION,@HORIZONTALJUSTIFICATION,RCSTYLETOFONT@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@WHOOWNS,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOUPDATEDTOUSER@WHOUPDATED,RCSTYLETOFONT@FONTNR
0,25231359,0,1,10,0,4,0,263167,0,0,2015-11-13T15:53:55,2015-11-13T15:53:55,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,03f597008a5111e5bf18002590713bc0,,,Arial_10_0_0_32,,,,8,8,8,
0,0,0,1,10,-1,4,0,8,0,0,2015-11-13T15:53:55,2015-11-13T15:53:55,0,0,2015-11-13T15:53:55,4,0,,0,1,1,0,0,4,10,03f597018a5111e5bf18002590713bc0,,,Times New Roman_18_0_5_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2015-11-13T15:53:56,2015-11-13T15:53:56,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,03f597038a5111e5bf18002590713bc0,,,Arial_10_0_0_32,,,,8,8,8,
0,0,0,1,10,-1,4,0,8,0,0,2015-11-13T15:53:56,2015-11-13T15:53:56,0,0,2015-11-13T15:53:56,4,0,,0,1,1,0,0,4,10,03f597048a5111e5bf18002590713bc0,,,Times New Roman_18_0_5_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2015-11-13T15:53:56,2015-11-13T15:53:56,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,03f597068a5111e5bf18002590713bc0,,,Arial_10_0_0_32,,,,8,8,8,
0,0,0,1,10,-1,4,0,8,0,0,2015-11-13T15:53:56,2015-11-13T15:53:56,0,0,2015-11-13T15:53:56,4,0,,0,1,1,0,0,4,10,03f597078a5111e5bf18002590713bc0,,,Times New Roman_18_0_5_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2015-11-13T15:53:57,2015-11-13T15:53:57,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,03f597098a5111e5bf18002590713bc0,,,Arial_10_0_0_32,,,,8,8,8,
0,0,0,1,10,-1,4,0,8,0,0,2015-11-13T15:53:57,2015-11-13T15:53:57,0,0,2015-11-13T15:53:57,4,0,,0,1,1,0,0,4,10,03f5970a8a5111e5bf18002590713bc0,,,Times New Roman_18_0_5_32,,,,8,8,8,
0,21155581,0,16777216,0,0,-2147483648,0,327944,4,0,2002-05-26T16:18:38,2007-03-20T16:18:58,0,0,1899-12-30T00:00:00,16777216,0,Process Type 1 - Product Lifecycle Management,0,0,0,0,0,0,0,041fbeac2442433891095247837cabd5,,,Arial_14_0_1_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-12-08T02:17:40,2021-12-08T02:17:41,0,0,1990-01-01T00:00:00,1,0,,0,1,0,0,0,4,10,0431b25557cd11ec8107000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-12-08T02:17:40,2021-12-08T02:17:41,0,0,2021-12-08T02:17:40,4,0,,0,1,1,0,0,4,10,0431b25657cd11ec8107000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-12-08T02:17:42,2021-12-08T02:17:42,0,0,1990-01-01T00:00:00,1,0,,0,1,0,0,0,4,10,0431b25857cd11ec8107000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-12-08T02:17:42,2021-12-08T02:17:42,0,0,2021-12-08T02:17:42,4,0,,0,1,1,0,0,4,10,0431b25957cd11ec8107000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2016-07-06T12:46:59,2016-07-06T12:46:59,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,046bef6e43aa11e6bf18002590713bc0,,,Arial_10_0_0_32,,,,8,8,8,
0,0,0,1,10,-1,4,0,8,0,0,2016-07-06T12:46:59,2016-07-06T12:46:59,0,0,2016-07-06T12:46:59,4,0,,0,1,1,0,0,4,10,046bef6f43aa11e6bf18002590713bc0,,,Times New Roman_18_0_5_32,,,,0,8,8,
0,25998546,16777216,16777216,10,0,9,16777216,327997,0,0,2020-04-15T10:15:24,2020-04-15T10:15:24,0,0,1899-12-30T00:00:00,16777216,0,,0,0,0,0,0,250,0,0473801c7f0211ea80ee000d3a02ed0d,,,Calibri_8_0_0_32,ATALMOR,ATALMOR,ATALMOR,,,,
0,21004543,18899167,16777216,10,0,9,23109887,327999,0,0,2022-05-23T16:25:55,2022-05-23T16:25:55,0,0,1899-12-30T00:00:00,16777216,0,,0,0,0,50,0,250,2,0497523ddab511ec94f8000d3a0ebc70,,,Microsoft Sans Serif_22_0_1_32,ADMIN,ADMIN,ADMIN,,,,
9,16810239,0,16810239,0,0,-2147483648,0,367,0,0,2004-08-03T13:03:40,2004-08-03T13:04:19,0,0,1899-12-30T00:00:00,0,0,External Environment,5,0,-1,0,0,0,0,04d31714710111d8aeb8005056c00008,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,16777216,10,0,4,0,327999,0,0,2015-01-20T13:54:33,2015-01-20T13:54:33,0,0,1899-12-30T00:00:00,16777216,0,,0,1,0,0,0,250,3,050015596f8845f69a64de2075e17563,,,Arial_10_0_0_32,,,,8,8,8,
0,25231359,0,1,10,0,9,0,263167,0,0,2013-03-25T06:03:37,2013-03-25T06:03:37,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,0502d543954411e2a792002590713bc0,,,Times New Roman_18_0_5_32,,,,6,6,6,
0,0,0,1,10,0,4,0,8,0,0,2013-03-25T06:03:37,2013-03-25T06:03:37,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,0502d544954411e2a792002590713bc0,,,Times New Roman_18_0_5_32,,,,6,6,6,
0,25231359,23125983,16777216,10,0,9,27328511,327999,0,0,2022-05-23T12:01:05,2022-05-23T12:01:05,0,0,1899-12-30T00:00:00,16777216,0,,0,0,0,50,0,250,2,0507a131da9011ec94f8000d3a0ebc70,,,Microsoft Sans Serif_22_0_1_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-06-06T20:02:10,2021-06-06T20:02:10,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,050ad22c922142c3825bd76ddce074c4,,,Arial_10_0_0_32,ATALMOR,ATALMOR,ATALMOR,,,,
0,20106546,0,16777216,10,0,9,0,327991,0,0,2008-06-17T14:46:05,2022-01-10T23:16:20,0,0,1899-12-30T00:00:00,20106546,8,TAM to SID - Secondary,1,0,0,0,0,9,0,0562ca363ca611dd89e50015c54ddcd2,549edb7b8136409a95a6163530f2e651,d4973368d96248b59a423cc69c5a55dd,Times New Roman_18_0_5_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,16777216,10,0,9,0,327999,0,0,2008-04-16T13:24:53,2008-04-16T13:24:53,0,0,1899-12-30T00:00:00,16777471,5,Connector - bright association line,0,0,0,0,0,9,0,05abbca00bda11dd870a001e378839ac,,,Times New Roman_18_0_5_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2016-06-01T21:49:32,2016-06-01T21:49:32,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,05dff0f1b0194d3aa6178fbb6bc3a034,,,Arial_10_0_0_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2007-03-21T17:26:58,2007-03-21T17:26:59,0,0,1990-01-01T00:00:00,1,0,,0,1,0,0,0,4,10,05f327b56de34092b4b9bf555318613a,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2010-06-21T10:55:26,2022-01-10T23:16:19,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 2766,0,0,0,0,0,9,0,060a53ea7d4511df897b0026b9bf6441,549edb7b8136409a95a6163530f2e651,d4973368d96248b59a423cc69c5a55dd,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2010-06-21T10:55:26,2010-06-21T10:55:26,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,060a53eb7d4511df897b0026b9bf6441,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-11-30T20:59:24,2021-11-30T20:59:25,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,0616ebff9b904c4bb8e230debd271312,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2007-03-21T20:11:52,2007-03-21T20:11:52,0,0,1990-01-01T00:00:00,1,0,,0,1,0,0,0,4,10,0634e8cf6c1c4250a734101019a63838,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2014-11-05T18:23:08,2014-11-05T18:23:08,0,0,1990-01-01T00:00:00,1,0,,0,1,0,0,0,4,10,064f5fc4650811e4925a6817294aebff,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2014-11-05T18:23:08,2014-11-05T18:23:08,0,0,2014-11-05T18:23:08,4,0,,0,1,1,0,0,4,10,064f5fc5650811e4925a6817294aebff,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2008-05-06T15:07:18,2008-05-06T15:07:18,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,066800f31ba811dd89a70015c54ddcd2,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2008-05-06T15:07:18,2008-05-06T15:07:18,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,066800f41ba811dd89a70015c54ddcd2,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T14:33:02,2018-05-22T14:33:02,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,066f22935dcd11e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T14:33:02,2018-05-22T14:33:02,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,066f22945dcd11e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,16777471,16777216,33554431,10,0,9,16777216,327999,0,0,2020-03-24T18:48:19,2020-03-24T18:55:01,0,0,1899-12-30T00:00:00,16777216,0,Frameworx ODA Functional Block - Party Management,0,0,0,0,0,250,0,0683dd0a6e0011ea80ee000d3a02ed0d,,,Microsoft Sans Serif_18_0_0_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-15T17:29:06,2012-03-15T17:29:06,0,0,1990-01-01T00:00:00,1,0,,0,1,0,0,0,4,10,06a58cd5ca434f39a5b75184b8ac9315,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2010-04-14T11:33:10,2010-04-14T11:33:10,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,0731bdab47db11df8c200026b9bf6441,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2010-04-14T11:33:10,2010-04-14T11:33:10,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,0731bdac47db11df8c200026b9bf6441,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2008-04-29T23:00:31,2008-04-29T23:00:32,0,0,1990-01-01T00:00:00,1,0,,0,1,0,0,0,4,10,0768d594d2104580a8aad1288d713d67,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2007-03-21T19:58:15,2007-03-21T19:58:15,0,0,1990-01-01T00:00:00,1,0,zRecovered Style 1632,0,1,0,0,0,4,10,07922d90d80811db943e000e3573f0d3,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2007-03-21T19:58:15,2007-03-21T19:58:15,0,0,1990-01-01T00:00:00,4,0,,0,1,1,0,0,4,10,07922d91d80811db943e000e3573f0d3,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2019-07-01T14:10:51,2019-07-01T14:10:51,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 9415,0,1,0,0,0,4,10,0793a30f9c0a11e980e4000d3a02ed0d,,,Arial_10_0_0_32,ATALMOR,ATALMOR,ATALMOR,,,,
0,0,0,1,10,0,4,0,8,0,0,2019-07-01T14:10:51,2019-07-01T14:10:51,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,0793a3109c0a11e980e4000d3a02ed0d,,,Arial_10_0_0_32,ATALMOR,ATALMOR,ATALMOR,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2017-06-15T03:09:24,2017-06-15T03:09:24,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,07c31c3e517811e780ca000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2017-06-15T03:09:24,2017-06-15T03:09:24,0,0,2017-06-15T03:09:24,4,0,,0,1,1,0,0,4,10,07c31c3f517811e780ca000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2010-12-22T18:49:03,2010-12-22T18:49:03,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 3024,0,1,0,0,0,4,10,07e3b0770e2611e0bc42002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2010-12-22T18:49:03,2010-12-22T18:49:03,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,07e3b0780e2611e0bc42002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-21T09:44:51,2012-03-21T09:44:52,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,07ec8c02735c11e187da002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-21T09:44:51,2012-03-21T09:44:52,0,0,2012-03-21T09:44:51,4,0,,0,1,1,0,0,4,10,07ec8c03735c11e187da002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-21T09:44:53,2012-03-21T09:44:53,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,07ec8c05735c11e187da002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-21T09:44:53,2012-03-21T09:44:53,0,0,2012-03-21T09:44:53,4,0,,0,1,1,0,0,4,10,07ec8c06735c11e187da002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-21T09:44:53,2012-03-21T09:44:53,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,07ec8c08735c11e187da002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-21T09:44:53,2012-03-21T09:44:53,0,0,2012-03-21T09:44:53,4,0,,0,1,1,0,0,4,10,07ec8c09735c11e187da002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-21T09:44:54,2012-03-21T09:44:54,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 3316,0,1,0,0,0,4,10,07ec8c0e735c11e187da002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-21T09:44:54,2012-03-21T09:44:54,0,0,2012-03-21T09:44:54,4,0,,0,1,1,0,0,4,10,07ec8c0f735c11e187da002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-21T09:44:55,2012-03-21T09:44:55,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,07ec8c14735c11e187da002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-21T09:44:55,2012-03-21T09:44:55,0,0,2012-03-21T09:44:55,4,0,,0,1,1,0,0,4,10,07ec8c15735c11e187da002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-21T09:44:57,2012-03-21T09:44:57,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,07ec8c1d735c11e187da002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-21T09:44:57,2012-03-21T09:44:57,0,0,2012-03-21T09:44:57,4,0,,0,1,1,0,0,4,10,07ec8c1e735c11e187da002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-21T09:44:58,2012-03-21T09:44:58,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 3330,0,1,0,0,0,4,10,07ec8c23735c11e187da002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-21T09:44:58,2012-03-21T09:44:58,0,0,2012-03-21T09:44:58,4,0,,0,1,1,0,0,4,10,07ec8c24735c11e187da002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-21T09:44:58,2012-03-21T09:44:59,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,07ec8c26735c11e187da002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-21T09:44:58,2012-03-21T09:44:59,0,0,2012-03-21T09:44:58,4,0,,0,1,1,0,0,4,10,07ec8c27735c11e187da002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2014-02-06T10:02:10,2014-02-06T10:02:10,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 4561,0,1,0,0,0,4,10,080ab95b8f4811e3a792002590713bc0,,,Arial_10_0_0_32,,,,6,6,6,
0,0,0,1,10,0,4,0,8,0,0,2014-02-06T10:02:10,2014-02-06T10:02:10,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,080ab95c8f4811e3a792002590713bc0,,,Arial_10_0_0_32,,,,6,6,6,
0,25231359,0,1,10,0,4,0,263167,0,0,2010-07-14T14:09:24,2010-07-14T14:09:24,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,08265f4426924d3bad58621ec6a3adec,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2012-02-01T13:00:57,2012-02-01T13:00:57,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,084279f70c0c418c913cd5c120932b85,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2016-11-08T10:40:19,2016-11-08T10:40:19,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,08527702a5d211e6bf18002590713bc0,,,Arial_10_0_0_32,,,,8,8,8,
0,0,0,1,10,0,4,0,8,0,0,2016-11-08T10:40:19,2016-11-08T10:40:19,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,08527703a5d211e6bf18002590713bc0,,,Times New Roman_18_0_5_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2016-07-06T10:16:46,2016-07-06T10:16:46,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,08572c2b439511e6bf18002590713bc0,,,Arial_10_0_0_32,,,,8,8,8,
0,0,0,1,10,-1,4,0,8,0,0,2016-07-06T10:16:46,2016-07-06T10:16:46,0,0,2016-07-06T10:16:46,4,0,,0,1,1,0,0,4,10,08572c2c439511e6bf18002590713bc0,,,Times New Roman_18_0_5_32,,,,0,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2016-07-06T10:16:47,2016-07-06T10:16:47,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,08572c2e439511e6bf18002590713bc0,,,Arial_10_0_0_32,,,,8,8,8,
0,0,0,1,10,-1,4,0,8,0,0,2016-07-06T10:16:47,2016-07-06T10:16:47,0,0,2016-07-06T10:16:47,4,0,,0,1,1,0,0,4,10,08572c2f439511e6bf18002590713bc0,,,Times New Roman_18_0_5_32,,,,0,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-15T17:29:08,2012-03-15T17:29:08,0,0,1990-01-01T00:00:00,1,0,,0,1,0,0,0,4,10,086c24539af140c5bdff4a456f519b9c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,26275472,0,16777216,10,0,9,0,327999,0,0,2008-06-16T16:13:16,2022-01-10T23:16:20,0,0,1899-12-30T00:00:00,16777216,0,SID Entity,0,0,0,0,0,9,0,0896612d3be911dd89e50015c54ddcd2,549edb7b8136409a95a6163530f2e651,d4973368d96248b59a423cc69c5a55dd,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T15:23:10,2018-05-22T15:23:10,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,08a2c2f45dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T15:23:11,2018-05-22T15:23:11,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,08a2c2f55dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T15:23:11,2018-05-22T15:23:11,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,08a2c2f75dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T15:23:11,2018-05-22T15:23:11,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,08a2c2f85dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T15:23:12,2018-05-22T15:23:12,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,08a2c2fa5dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T15:23:12,2018-05-22T15:23:12,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,08a2c2fb5dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T15:23:12,2018-05-22T15:23:12,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,08a2c2fd5dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T15:23:12,2018-05-22T15:23:12,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,08a2c2fe5dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T15:23:13,2018-05-22T15:23:13,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,08a2c3005dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T15:23:13,2018-05-22T15:23:13,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,08a2c3015dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T15:23:14,2018-05-22T15:23:14,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,08a2c3035dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T15:23:14,2018-05-22T15:23:14,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,08a2c3045dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T15:23:15,2018-05-22T15:23:15,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,08a2c3065dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T15:23:15,2018-05-22T15:23:15,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,08a2c3075dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T15:23:15,2018-05-22T15:23:15,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,08a2c3095dd411e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
