@EXPORTFLAG,@ALLOWAUTOMATICDELETION,@VALIDATED,@WHENCREATED,@NAME,@TEMPLATE,@DESCRIPTION,@DATEVALIDATED,@WHENUPDATED,@UNIQUEIDENTIFIER,@TYPE,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,0,0,2018-05-01T03:12:41,,0,,1899-12-30T00:00:00,2018-05-01T03:12:41,7cae1b784ced11e880d5000d3a02ed0d,,0847632441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847632841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:42,,0,,1899-12-30T00:00:00,2018-05-01T03:12:42,7cae1b7a4ced11e880d5000d3a02ed0d,,0847631841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847632c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:43,,0,,1899-12-30T00:00:00,2018-05-01T03:12:43,7cae1b7c4ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847633241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:46,,0,,1899-12-30T00:00:00,2018-05-01T03:19:46,7ebb60204cee11e880d5000d3a02ed0d,,321cfc3641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc3a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:47,,0,,1899-12-30T00:00:00,2018-05-01T03:19:47,7ebb60224cee11e880d5000d3a02ed0d,,321cfc3641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc3e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:48,,0,,1899-12-30T00:00:00,2018-05-01T03:19:48,7ebb60244cee11e880d5000d3a02ed0d,,321cfc3641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc4241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:49,,0,,1899-12-30T00:00:00,2018-05-01T03:19:49,7ebb60264cee11e880d5000d3a02ed0d,,321cfc3641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc4641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:50,,0,,1899-12-30T00:00:00,2018-05-01T03:19:50,7ebb60284cee11e880d5000d3a02ed0d,,321cfc3641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc4a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:52,,0,,1899-12-30T00:00:00,2018-05-01T03:19:52,7ebb602a4cee11e880d5000d3a02ed0d,,321cfc6e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc7141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:53,,0,,1899-12-30T00:00:00,2018-05-01T03:19:53,7ebb602c4cee11e880d5000d3a02ed0d,,321cfc6e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc7541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:54,,0,,1899-12-30T00:00:00,2018-05-01T03:19:54,7ebb602e4cee11e880d5000d3a02ed0d,,321cfc6e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc7941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:55,,0,,1899-12-30T00:00:00,2018-05-01T03:19:55,7ebb60304cee11e880d5000d3a02ed0d,,321cfc7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc7e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:44,,0,,1899-12-30T00:00:00,2018-05-01T03:12:44,8333febb4ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847633541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:45,,0,,1899-12-30T00:00:00,2018-05-01T03:12:45,8333febd4ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847633941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:46,,0,,1899-12-30T00:00:00,2018-05-01T03:12:46,8333febf4ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847633d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:47,,0,,1899-12-30T00:00:00,2018-05-01T03:12:47,8333fec14ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847634141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:48,,0,,1899-12-30T00:00:00,2018-05-01T03:12:48,8333fec34ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847634541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:49,,0,,1899-12-30T00:00:00,2018-05-01T03:12:49,8333fec54ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847634941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:50,,0,,1899-12-30T00:00:00,2018-05-01T03:12:50,8333fec74ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847634d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:51,,0,,1899-12-30T00:00:00,2018-05-01T03:12:51,8333fec94ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847635141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:52,,0,,1899-12-30T00:00:00,2018-05-01T03:12:52,8333fecb4ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847635541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:53,,0,,1899-12-30T00:00:00,2018-05-01T03:12:53,8333fecd4ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847635941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:56,,0,,1899-12-30T00:00:00,2018-05-01T03:19:56,84d6e7a94cee11e880d5000d3a02ed0d,,321cfc7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc8241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:57,,0,,1899-12-30T00:00:00,2018-05-01T03:19:57,84d6e7ab4cee11e880d5000d3a02ed0d,,321cfc7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc8641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:58,,0,,1899-12-30T00:00:00,2018-05-01T03:19:58,84d6e7ad4cee11e880d5000d3a02ed0d,,321cfc7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc8a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:59,,0,,1899-12-30T00:00:00,2018-05-01T03:19:59,84d6e7af4cee11e880d5000d3a02ed0d,,321cfc7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc8e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:00,,0,,1899-12-30T00:00:00,2018-05-01T03:20:00,84d6e7b14cee11e880d5000d3a02ed0d,,321cfc7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc9241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:01,,0,,1899-12-30T00:00:00,2018-05-01T03:20:01,84d6e7b34cee11e880d5000d3a02ed0d,,321cfc7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc9641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:03,,0,,1899-12-30T00:00:00,2018-05-01T03:20:03,84d6e7b54cee11e880d5000d3a02ed0d,,3814454241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814454441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:04,,0,,1899-12-30T00:00:00,2018-05-01T03:20:04,84d6e7b74cee11e880d5000d3a02ed0d,,3814454d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814454f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:05,,0,,1899-12-30T00:00:00,2018-05-01T03:20:05,84d6e7b94cee11e880d5000d3a02ed0d,,3814455241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814455441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:54,,0,,1899-12-30T00:00:00,2018-05-01T03:12:54,8960b60a4ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847635d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:55,,0,,1899-12-30T00:00:00,2018-05-01T03:12:55,8960b60c4ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847636141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:56,,0,,1899-12-30T00:00:00,2018-05-01T03:12:56,8960b60e4ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847636541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:57,,0,,1899-12-30T00:00:00,2018-05-01T03:12:57,8960b6104ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847636941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:58,,0,,1899-12-30T00:00:00,2018-05-01T03:12:58,8960b6124ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847636d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:59,,0,,1899-12-30T00:00:00,2018-05-01T03:12:59,8960b6144ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847637141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:00,,0,,1899-12-30T00:00:00,2018-05-01T03:13:00,8960b6164ced11e880d5000d3a02ed0d,,0847632f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847637541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:01,,0,,1899-12-30T00:00:00,2018-05-01T03:13:01,8960b6184ced11e880d5000d3a02ed0d,,0847637641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847637a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:02,,0,,1899-12-30T00:00:00,2018-05-01T03:13:02,8960b61a4ced11e880d5000d3a02ed0d,,0847637641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847637e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:03,,0,,1899-12-30T00:00:00,2018-05-01T03:13:03,8960b61c4ced11e880d5000d3a02ed0d,,0847637641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847638241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:06,,0,,1899-12-30T00:00:00,2018-05-01T03:20:06,8acf2ae84cee11e880d5000d3a02ed0d,,3814455741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814455941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:07,,0,,1899-12-30T00:00:00,2018-05-01T03:20:07,8acf2aea4cee11e880d5000d3a02ed0d,,3814455d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814455f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:08,,0,,1899-12-30T00:00:00,2018-05-01T03:20:08,8acf2aec4cee11e880d5000d3a02ed0d,,3814456241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814456441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:09,,0,,1899-12-30T00:00:00,2018-05-01T03:20:09,8acf2aee4cee11e880d5000d3a02ed0d,,3814456741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814456941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:10,,0,,1899-12-30T00:00:00,2018-05-01T03:20:10,8acf2af04cee11e880d5000d3a02ed0d,,3814456d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814456f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:11,,0,,1899-12-30T00:00:00,2018-05-01T03:20:11,8acf2af24cee11e880d5000d3a02ed0d,,3814457241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814457441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:12,,0,,1899-12-30T00:00:00,2018-05-01T03:20:12,8acf2af44cee11e880d5000d3a02ed0d,,3814457741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814457941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:16,,0,,1899-12-30T00:00:00,2018-05-01T03:20:16,8acf2af64cee11e880d5000d3a02ed0d,,381445a041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445a241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:04,,0,,1899-12-30T00:00:00,2018-05-01T03:13:04,8f9705414ced11e880d5000d3a02ed0d,,0847638441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847638741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:06,,0,,1899-12-30T00:00:00,2018-05-01T03:13:06,8f9705434ced11e880d5000d3a02ed0d,,0847638841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847638c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:07,,0,,1899-12-30T00:00:00,2018-05-01T03:13:07,8f9705454ced11e880d5000d3a02ed0d,,0847638d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847639141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:08,,0,,1899-12-30T00:00:00,2018-05-01T03:13:08,8f9705474ced11e880d5000d3a02ed0d,,0847639341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847639741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:09,,0,,1899-12-30T00:00:00,2018-05-01T03:13:09,8f9705494ced11e880d5000d3a02ed0d,,0847639841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847639c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:10,,0,,1899-12-30T00:00:00,2018-05-01T03:13:10,8f97054b4ced11e880d5000d3a02ed0d,,0847639d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763a141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:11,,0,,1899-12-30T00:00:00,2018-05-01T03:13:11,8f97054d4ced11e880d5000d3a02ed0d,,0847638841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763a541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:12,,0,,1899-12-30T00:00:00,2018-05-01T03:13:12,8f97054f4ced11e880d5000d3a02ed0d,,0847638841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763a941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:13,,0,,1899-12-30T00:00:00,2018-05-01T03:13:13,8f9705514ced11e880d5000d3a02ed0d,,084763ad41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763b141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:14,,0,,1899-12-30T00:00:00,2018-05-01T03:13:14,8f9705534ced11e880d5000d3a02ed0d,,084763ad41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763b541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:17,,0,,1899-12-30T00:00:00,2018-05-01T03:20:17,915bef824cee11e880d5000d3a02ed0d,,381445a641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445a841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:18,,0,,1899-12-30T00:00:00,2018-05-01T03:20:18,915bef844cee11e880d5000d3a02ed0d,,381445ab41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445ad41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:21,,0,,1899-12-30T00:00:00,2018-05-01T03:20:21,915bef864cee11e880d5000d3a02ed0d,,381445c641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445c841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:22,,0,,1899-12-30T00:00:00,2018-05-01T03:20:22,915bef884cee11e880d5000d3a02ed0d,,381445d341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445d541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:24,,0,,1899-12-30T00:00:00,2018-05-01T03:20:24,915bef8a4cee11e880d5000d3a02ed0d,,381445e041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445e241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:25,,0,,1899-12-30T00:00:00,2018-05-01T03:20:25,915bef8c4cee11e880d5000d3a02ed0d,,381445e541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445e741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:26,,0,,1899-12-30T00:00:00,2018-05-01T03:20:26,915bef8e4cee11e880d5000d3a02ed0d,,381445ec41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445ef41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:15,,0,,1899-12-30T00:00:00,2018-05-01T03:13:15,95ddf5514ced11e880d5000d3a02ed0d,,084763b641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763ba41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:16,,0,,1899-12-30T00:00:00,2018-05-01T03:13:16,95ddf5534ced11e880d5000d3a02ed0d,,084763bb41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763bf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:17,,0,,1899-12-30T00:00:00,2018-05-01T03:13:17,95ddf5554ced11e880d5000d3a02ed0d,,084763c041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763c441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:18,,0,,1899-12-30T00:00:00,2018-05-01T03:13:18,95ddf5574ced11e880d5000d3a02ed0d,,084763c641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763c941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:19,,0,,1899-12-30T00:00:00,2018-05-01T03:13:19,95ddf5594ced11e880d5000d3a02ed0d,,084763ca41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763cd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:21,,0,,1899-12-30T00:00:00,2018-05-01T03:13:21,95ddf55b4ced11e880d5000d3a02ed0d,,084763ce41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763d241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:21,,0,,1899-12-30T00:00:00,2018-05-01T03:13:21,95ddf55d4ced11e880d5000d3a02ed0d,,084763c541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763d641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:23,,0,,1899-12-30T00:00:00,2018-05-01T03:13:23,95ddf55f4ced11e880d5000d3a02ed0d,,084763c541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763da41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:24,,0,,1899-12-30T00:00:00,2018-05-01T03:13:24,95ddf5614ced11e880d5000d3a02ed0d,,084763de41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763e141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:25,,0,,1899-12-30T00:00:00,2018-05-01T03:13:25,95ddf5634ced11e880d5000d3a02ed0d,,084763e341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763e641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:27,,0,,1899-12-30T00:00:00,2018-05-01T03:20:27,97848a7e4cee11e880d5000d3a02ed0d,,381445f441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445f741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:29,,0,,1899-12-30T00:00:00,2018-05-01T03:20:29,97848a804cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445fa41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:30,,0,,1899-12-30T00:00:00,2018-05-01T03:20:30,97848a824cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,381445fd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:31,,0,,1899-12-30T00:00:00,2018-05-01T03:20:31,97848a844cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3814460041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:33,,0,,1899-12-30T00:00:00,2018-05-01T03:20:33,97848a864cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3e243e7741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:34,,0,,1899-12-30T00:00:00,2018-05-01T03:20:34,97848a884cee11e880d5000d3a02ed0d,,3e243e7a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3e243e7c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
